gene,padj,fold,model
FUT8-AS1,0.08187603603455232,3,LR_C=1
GALR2,0.08187603603455232,3,LR_C=1
AC136443.2,0.08202323104534251,3,LR_C=1
LINC01387,0.08214473652339278,3,LR_C=1
TRBV6-7,0.08214473652339278,3,LR_C=1
LGALS13,0.08214473652339278,3,LR_C=1
AC126755.5,0.08214473652339278,3,LR_C=1
PTPN5,0.08214473652339278,3,LR_C=1
AC116914.2,0.082456872867941,3,LR_C=1
OR14K1,0.08301906888233147,3,LR_C=1
HTR1E,0.08301906888233147,3,LR_C=1
ICAM3,0.083021556257611,3,LR_C=1
SHISAL2B,0.08308000585851563,3,LR_C=1
CLDN17,0.08315288020288387,3,LR_C=1
FP671120.3,0.08315288020288387,3,LR_C=1
TNNT3,0.08315288020288387,3,LR_C=1
RN7SL784P,0.08315288020288387,3,LR_C=1
FP236383.2,0.08315288020288387,3,LR_C=1
FP236383.3,0.08315288020288387,3,LR_C=1
MT-ND4,0.08315288020288387,3,LR_C=1
RPL13AP2,0.08315288020288387,3,LR_C=1
TSGA10IP,0.08315288020288387,3,LR_C=1
AP004607.5,0.08315288020288387,3,LR_C=1
AL049612.1,0.08315288020288387,3,LR_C=1
OR6K3,0.08315288020288387,3,LR_C=1
PRSS58,0.08315288020288387,3,LR_C=1
KLHL30,0.08315288020288387,3,LR_C=1
KRT73,0.08315288020288387,3,LR_C=1
CBR3-AS1,0.08315288020288387,3,LR_C=1
PTOV1-AS1,0.08315288020288387,3,LR_C=1
C2orf27AP1,0.08365840337678473,3,LR_C=1
CCDC188,0.08368173736375376,3,LR_C=1
AC087276.1,0.08368173736375376,3,LR_C=1
ALG1L10P,0.08368173736375376,3,LR_C=1
BTF3L4P1,0.08382534073436564,3,LR_C=1
DRD5,0.08393672510090534,3,LR_C=1
ACCSL,0.08393672510090534,3,LR_C=1
IL22,0.08393672510090534,3,LR_C=1
TTTY20,0.08438551078643522,3,LR_C=1
OR7C2,0.08438551078643522,3,LR_C=1
TRAV25,0.0852000394842371,3,LR_C=1
FNDC11,0.0852000394842371,3,LR_C=1
OR9I1,0.0852000394842371,3,LR_C=1
ENDOU,0.0852000394842371,3,LR_C=1
AC022905.1,0.08536636745005502,3,LR_C=1
LYPD8,0.08536636745005502,3,LR_C=1
CDC37P2,0.08536636745005502,3,LR_C=1
CFAP157,0.08627328654573467,3,LR_C=1
MIR494,0.08662264486853478,3,LR_C=1
EGLN2,0.08665179380671374,3,LR_C=1
C14orf180,0.08672066159964756,3,LR_C=1
TRAV14DV4,0.08672066159964756,3,LR_C=1
LRRC10,0.08682050630893452,3,LR_C=1
AL138889.1,0.08687471843542775,3,LR_C=1
OR8B2,0.08696996339902892,3,LR_C=1
AC073655.2,0.08700461374577681,3,LR_C=1
NRL,0.08780182870603112,3,LR_C=1
LINC00106,0.0888372204383191,3,LR_C=1
AL356488.3,0.08972656129353443,3,LR_C=1
TAS1R3,0.09034677274373416,3,LR_C=1
AL356481.2,0.09034677274373416,3,LR_C=1
CCDC189,0.09063221546473739,3,LR_C=1
AC007342.2,0.09063221546473739,3,LR_C=1
TMEM72,0.09094461397970742,3,LR_C=1
PSKH2,0.09094461397970742,3,LR_C=1
AC005014.1,0.0909961206246097,3,LR_C=1
LINC01949,0.09100348089344998,3,LR_C=1
OR6N1,0.09114958099183826,3,LR_C=1
KRTAP19-8,0.09142711978537638,3,LR_C=1
TRAV8-6,0.09223547108528418,3,LR_C=1
RNF148,0.09233782170511767,3,LR_C=1
BX664615.1,0.09330867749183563,3,LR_C=1
TPRXL,0.09330867749183563,3,LR_C=1
AP006545.1,0.09330867749183563,3,LR_C=1
AL360271.1,0.09330867749183563,3,LR_C=1
AL035587.1,0.09345733721816026,3,LR_C=1
HTR1B,0.09345733721816026,3,LR_C=1
OR9G4,0.09345733721816026,3,LR_C=1
NUDT9P1,0.09482106799298833,3,LR_C=1
AC015813.1,0.09575032999068078,3,LR_C=1
ROM1,0.09606353016027899,3,LR_C=1
AP002986.1,0.09606353016027899,3,LR_C=1
LEXM,0.0960653061500762,3,LR_C=1
RAB38,0.09658797951419316,3,LR_C=1
AC026410.1,0.09669303202848298,3,LR_C=1
LINC01565,0.09682982182275728,3,LR_C=1
AC234771.2,0.09719234423413033,3,LR_C=1
MT-RNR2,0.09745295345593145,3,LR_C=1
AC092301.1,0.09767164989922576,3,LR_C=1
AC110926.1,0.09827174795012915,3,LR_C=1
GATA1,0.09831289172213856,3,LR_C=1
GH2,0.0984224856400368,3,LR_C=1
BPY2B,0.09917134948373071,3,LR_C=1
AC009501.1,0.09917134948373071,3,LR_C=1
BPY2,0.09917134948373071,3,LR_C=1
FAM58BP,6.837243194389645e-14,4,LR_C=1
SLC35E4,0.002062130102695738,4,LR_C=1
AC006538.1,0.002062130102695738,4,LR_C=1
CABP2,0.003809964398686465,4,LR_C=1
AC135731.1,0.007439407953250224,4,LR_C=1
HIPK4,0.009212119250933681,4,LR_C=1
ZNF679,0.010794378835709889,4,LR_C=1
FAM47A,0.020026347935905527,4,LR_C=1
AC073548.1,0.02540962071786236,4,LR_C=1
MC4R,0.029230578174941905,4,LR_C=1
DLX6-AS1,0.03506192525510548,4,LR_C=1
GPR171,0.0641267909941677,4,LR_C=1
DCDC2C,0.0641267909941677,4,LR_C=1
OR51K1P,0.0641267909941677,4,LR_C=1
NEUROG2,0.06561035976348642,4,LR_C=1
SLC7A3,0.07527195956209312,4,LR_C=1
AC127070.4,0.09107117894278631,4,LR_C=1
IGKV1D-43,0.09107117894278631,4,LR_C=1
NTNG1,0.09107117894278631,4,LR_C=1
FAM83C,0.09107117894278631,4,LR_C=1
AL133245.1,0.09107117894278631,4,LR_C=1
AL162171.3,0.09107117894278631,4,LR_C=1
