,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DR1,135.9233900412691,-1.3135994467233358,0.8709388010365491,-1.5082568891866497,0.1314887922628772,0.886691031134804
NDEL1,129.26134274055147,-1.4548421932754287,0.9678331818022133,-1.5031951999892692,0.132788714962051,0.886691031134804
POGK,188.96211926414176,-1.3982567282728597,0.9301991412159212,-1.5031799819177551,0.13279263815487266,0.886691031134804
CRABP1,3.794719290788549,3.750571658362544,2.499688841937773,1.5004154098856077,0.13350683028002597,0.886691031134804
BRD3,154.15198133829585,-1.3625990665507373,0.9091240873279798,-1.4988042727539785,0.13392441583523002,0.886691031134804
PPP1CB,248.9229892054011,-1.313401183750423,0.8768178305334112,-1.4979179688344348,0.13415456452563235,0.886691031134804
WNT11,6.588351824594834,2.9461864484511553,1.9690927450080515,1.4962151762125906,0.13459759100319119,0.886691031134804
PSRC1,47.733078248813065,-1.920068756918429,1.2835598551792613,-1.4958934319820036,0.1346814281616235,0.886691031134804
PBXIP1,282.02645607325155,-1.238237046134557,0.8279273454186235,-1.4955866030834741,0.13476141641656167,0.886691031134804
HMGCS1,483.3633204014325,-1.5196371690603059,1.0180875755877978,-1.4926389492406251,0.1355317220980104,0.886691031134804
TIMM17A,121.04560363707311,-1.2454235749755793,0.8346353936132657,-1.4921768049925943,0.13565280132380417,0.886691031134804
NDUFV2,24.5708089615118,-1.9712113660448318,1.3232025493259367,-1.489727605988216,0.1362958728951955,0.886691031134804
PLPPR1,61.03552063595229,-1.8923674508991999,1.2719637060165865,-1.4877527101976316,0.13681612115874522,0.886691031134804
SKIL,327.4483437499484,-1.1010998628712934,0.7413859197760657,-1.4851912256492257,0.13749317567334057,0.886691031134804
IL7R,283.99711798105847,-1.282132229761386,0.8640304944517347,-1.4838969665937023,0.13783625675098607,0.886691031134804
MCM3,270.91492319760215,-1.6879838120695774,1.140062761166836,-1.4806060416726121,0.13871158447859283,0.886691031134804
PSMB9,67.6165043393545,-1.7123768846470198,1.1568006655519785,-1.4802696226233087,0.13880130666862495,0.886691031134804
VCAN,1682.869702866363,-1.2991341900368527,0.8804114791890247,-1.4755988770540869,0.14005160677822495,0.886691031134804
FLNA,2889.6144751999777,-1.2774819571196734,0.8668177325210437,-1.473760756375228,0.14054601794394617,0.886691031134804
MZB1,30.1116610281467,-1.6168198020249323,1.099809295051583,-1.4700910506026417,0.1415370958413891,0.886691031134804
HMGXB4,147.05270780779935,-1.4589596633497186,0.9930374749593619,-1.4691889280506998,0.14178155254583447,0.886691031134804
GLS,222.6081349163556,-1.24754041314747,0.8491531946145753,-1.4691582403028232,0.14178987399668044,0.886691031134804
ADAM15,217.35536022108093,-1.3992508783559598,0.9531948470318711,-1.4679589201652223,0.14211538188248996,0.886691031134804
SLC17A2,153.4524504061176,-1.6687386103615411,1.1379316041307246,-1.466466529538306,0.14252123313734816,0.886691031134804
ENPP2,356.970745639738,-1.6670655479426573,1.139166113862632,-1.4634086527469188,0.1433555924298811,0.886691031134804
PFDN6,46.346509827538476,-1.7687882970837454,1.2119465618610452,-1.459460633617066,0.14443836802937277,0.886691031134804
DHTKD1,404.1224578421615,-1.1129146475823202,0.7632696141642238,-1.4580885010088551,0.14481615050684432,0.886691031134804
CAP2,152.67942459121366,-1.4152702179537402,0.9726452775595185,-1.4550733454490417,0.14564895739004216,0.886691031134804
HLA-DPB1,190.38997757689557,-1.3044290153128155,0.8979366620132716,-1.4526960202161072,0.14630817247173175,0.886691031134804
ARHGEF2,278.4771670929492,-1.1925166520974981,0.8211788939673029,-1.4522008064968372,0.14644577852102947,0.886691031134804
NBL1,41.95306406143868,-1.98141198556085,1.3667027668695388,-1.4497753524706147,0.147121174887456,0.886691031134804
DHCR24,1107.9995545091351,-1.209554754927366,0.834708454585866,-1.4490745221066164,0.14731677223791012,0.886691031134804
SRPK1,400.57226208067976,-1.4118909908335107,0.9745755796783551,-1.4487239576631763,0.14741468713460748,0.886691031134804
GPN3,115.74945058076726,-1.61323935181517,1.115652799743205,-1.4460048432509618,0.1481758433804902,0.886691031134804
RBM39,1310.5251999734262,-1.1285441738761284,0.7805260249475316,-1.4458764189855053,0.14821186703709135,0.886691031134804
ACOT2,320.11091528051395,-1.6200297399084114,1.1204878702689294,-1.445825325641041,0.1482262008390087,0.886691031134804
ARHGAP29,441.02337246964635,-1.175218610470355,0.8128737015770442,-1.4457579427041751,0.1482451061662407,0.886691031134804
TMEM97,234.44357739439093,-1.5577760497226671,1.078806517186424,-1.4439809408877293,0.14874433660431052,0.886691031134804
MST1,424.48009246400346,-1.286917719254248,0.8913799693275388,-1.4437364126828032,0.14881313465218546,0.886691031134804
MFSD10,118.60548887720697,-1.8895408975100554,1.3087927088393452,-1.4437281662317065,0.14881545521586909,0.886691031134804
ITGB1BP1,90.3605226831704,-1.4919017263564212,1.035450158190427,-1.4408242777843578,0.14963433282914868,0.886691031134804
DNAJC10,417.9855293864021,-1.2116207962143197,0.8413223272734183,-1.4401386447700435,0.14982817761546363,0.886691031134804
SLC2A8,70.99000825128027,-1.8803077694635415,1.3067904162885753,-1.438874777490194,0.15018600492774564,0.886691031134804
SORL1,1043.0833379437895,-1.124341764165223,0.7823319003453203,-1.437167222337399,0.15067048411354436,0.886691031134804
FNBP1L,215.09282838698002,-1.3282684154444888,0.9247205704056346,-1.4363997708646574,0.1508886183234627,0.886691031134804
RPSA,928.6668631095049,-1.2366728353711443,0.8623737323540442,-1.4340335158346786,0.15156269867260241,0.886691031134804
ITIH2,4840.830693681239,-1.2161077849567707,0.8487811368333871,-1.4327695706030854,0.15192370012075887,0.886691031134804
UPB1,256.08928963585214,-1.1512579474444806,0.8037567102405198,-1.4323462968041327,0.15204473960240875,0.886691031134804
STOM,840.1759542921833,-1.149911820416003,0.8028922606033306,-1.432211863085971,0.15208319766031866,0.886691031134804
XPO1,536.1473359524427,-1.1546371371442872,0.8062630638463254,-1.4320848726915787,0.15211953317479185,0.886691031134804
TRIM28,414.1525531420397,-1.152450513363092,0.8051900763496819,-1.4312775917305272,0.15235067346963796,0.886691031134804
SELENOM,80.71818602269634,-1.408412714893255,0.9849771511371364,-1.4298937932390319,0.15274750369529252,0.886691031134804
CYBA,229.91181930203732,-1.1984606567468177,0.8396698373516192,-1.4272998783984563,0.15349347565685834,0.886691031134804
ACSM5,279.5296707189708,-1.4547390462634189,1.0194785034162528,-1.4269443067103584,0.15359594839588464,0.886691031134804
OAZ1,472.5005717983347,-1.1889917621791366,0.8342965004767501,-1.4251429335969883,0.15411588821772276,0.886691031134804
PAPLN,163.61679283213797,-1.3483749719326161,0.9461644816206565,-1.4250957398263624,0.15412952796318513,0.886691031134804
ARHGEF12,1330.0221609927282,-1.1049125833191238,0.7753994081006493,-1.4249592813407237,0.15416897178310698,0.886691031134804
CDC14B,150.82273705811497,-1.3607552223357529,0.9572130812315611,-1.421580261507699,0.1551481382545314,0.886691031134804
AOC1,29.823545685134246,1.6438669037159406,1.157450184660218,1.420248513069714,0.15553534464034266,0.886691031134804
YWHAQ,278.771585065956,-1.453045693155212,1.0231098646380155,-1.4202244972677607,0.15554233397111178,0.886691031134804
RGS5,246.7734088995477,-1.3578157012520666,0.9594038731979052,-1.415270189316796,0.15698929194963673,0.886691031134804
RPL13A,3755.5816019107083,-1.2331121357826451,0.8724013321971491,-1.413468882122226,0.15751790468279958,0.886691031134804
CFI,112.87998626566251,-1.3488981157897972,0.9552239014187317,-1.4121276841862593,0.15791236861252222,0.886691031134804
LAMB1,871.8570115681151,-1.0629715144944658,0.7534588829849863,-1.410789013838791,0.15830683483212893,0.886691031134804
PLXNC1,390.2840685817966,-1.1990079542940022,0.85058731739656,-1.409623597450139,0.1586508554214846,0.886691031134804
CHN1,105.68798568567448,0.9912875882043937,0.7035013475856372,1.4090770282195149,0.15881239262639424,0.886691031134804
KIF5B,686.8404793106994,-1.2607013180826905,0.8956877748461203,-1.4075231944516375,0.15927230441132834,0.886691031134804
RHOB,722.2263115371424,-1.2620571536815182,0.8971015484169491,-1.4068163809421355,0.1594818438799369,0.886691031134804
SMARCA2,869.6975062243013,-1.112502116939306,0.7920200727132913,-1.4046387904388733,0.16012871565330122,0.886691031134804
ITPR2,1958.9253743844006,-1.1553807046365505,0.8230163532540887,-1.4038368740406444,0.16036743082463112,0.886691031134804
NPC2,197.0766431603095,-1.289337040053528,0.9191782329047059,-1.402706236829694,0.16070445673949396,0.886691031134804
ARPP19,255.3842806814459,-1.2090857239602961,0.8634466064162366,-1.4003016688879535,0.16142300130625997,0.886691031134804
POLRMT,244.60450579138512,-1.4087838300981856,1.0067516851833938,-1.3993359542691561,0.16171226268292682,0.886691031134804
EPRS,702.8085531421829,-1.3523964594262035,0.9670825941254357,-1.3984291183000968,0.16198424419366309,0.886691031134804
AMD1,149.5285772131203,-1.099292969009761,0.7861492271578581,-1.3983260824207664,0.16201516891668433,0.886691031134804
ACLY,469.2169106114288,-1.2690443612501086,0.9082507569574297,-1.3972400810336891,0.16234138751387195,0.886691031134804
TGFBR1,201.16349476722172,-1.1003280863067402,0.788404639256931,-1.395638776737534,0.16282329924692107,0.886691031134804
TPMT,203.2773769080251,-1.1903026435237565,0.8528828168829184,-1.395622727954617,0.16282813457540302,0.886691031134804
RPL38,426.45273555050346,-1.3426486751227418,0.962063054378949,-1.3955932191881917,0.1628370255371403,0.886691031134804
FDPS,190.47576984124282,-1.3076354794257352,0.9380133742013433,-1.3940477986671573,0.16330317109887194,0.886691031134804
SMARCA1,1045.3079946233636,-1.3644544833551433,0.9796426115397088,-1.392808425524308,0.1636777298826423,0.886691031134804
TNS2,485.91173693674216,-1.2408881135820324,0.8915748223783467,-1.391793579670481,0.1639849147249176,0.886691031134804
PFKFB1,94.02139611403332,1.8107267989207279,1.3026871902652308,1.38999355520803,0.16453083439995053,0.886691031134804
RB1CC1,786.9323014159158,-1.2233297031631614,0.8806233466323526,-1.3891633782381239,0.1647830750043381,0.886691031134804
CSTB,242.41431868970233,-1.4651623717203948,1.0554885274442007,-1.3881367098022313,0.16509542006061984,0.886691031134804
SERINC2,215.46454103756903,-1.1042670916215824,0.7959823428519043,-1.3873009891967363,0.16535000161267122,0.886691031134804
BLVRA,165.36120603160003,-1.561831623860349,1.1262020057634563,-1.3868130369751717,0.16549878070026758,0.886691031134804
MRM1,39.15821124294809,-2.1322022190990624,1.5396939754871057,-1.3848220835081904,0.16610687658601786,0.886691031134804
FAT1,1660.9682448885924,-1.1013564578850816,0.7956677548901052,-1.384191392847379,0.16629985816032278,0.886691031134804
ANXA6,645.5023506088977,-1.2339460684062142,0.8940598842869393,-1.3801604233595073,0.1675372564946358,0.886691031134804
ZER1,140.04948669807598,-1.5017831671324713,1.0890573829949903,-1.3789752409578766,0.16790238777662791,0.886691031134804
HPX,2699.926583896842,-1.1723783267988095,0.8505133684886186,-1.3784360954633228,0.1680686854619159,0.886691031134804
HFE2,268.7621131345552,-1.4577368492031548,1.0591544400020128,-1.376321331571234,0.16872217152392222,0.886691031134804
CAPRIN1,782.6085539314935,-1.3059654805985392,0.9506441317334932,-1.3737690445920283,0.16951339412486743,0.886691031134804
MAPK13,101.55626711597371,-1.4069594986713627,1.025081101644826,-1.3725348135028357,0.16989700897268134,0.886691031134804
MARCKSL1,32.23714156677362,-1.5836831097931114,1.1540297652416802,-1.3723069867798878,0.16996789153378822,0.886691031134804
TTC3,1093.0459794344295,-0.9301561883556984,0.677922289595526,-1.3720690448320627,0.17004194485578883,0.886691031134804
BLMH,88.1985387940902,-0.9354660436316709,0.6827385595442826,-1.3701672925227484,0.1706346856960721,0.886691031134804
MSN,811.3577138656153,-1.1371032603529043,0.829941725642461,-1.3701001229606433,0.1706556494650101,0.886691031134804
TUBA1C,1199.142917266755,-1.3130533916365972,0.9591755799821864,-1.3689395550092955,0.1710181700211637,0.886691031134804
LMNB2,208.82452739175926,-1.508256241810846,1.1023513824970348,-1.3682173087081904,0.17124406527703462,0.886691031134804
ARF4,197.15054704582704,-1.4132111017984281,1.0329051938036011,-1.3681905273361799,0.17125244591665278,0.886691031134804
IVD,374.35676275992205,-1.082105431967991,0.7915820269348913,-1.367016171600111,0.1716202366816535,0.886691031134804
ZBTB38,351.1531598919349,-1.0056657441404728,0.7357031150498933,-1.3669450673350372,0.17164252444864458,0.886691031134804
CCL5,110.44968738530368,0.9815524061006966,0.7182834625490288,1.366525135657982,0.17177419701187613,0.886691031134804
SELENBP1,207.7191164667611,-1.314297114279692,0.962896043646512,-1.3649418573810057,0.17227132503329257,0.886691031134804
TRAF3,149.5359698241168,-1.2246470541835504,0.8976258755829415,-1.364317905149774,0.17246753299342843,0.886691031134804
CYP2C9,1743.608009611202,-1.2353343803917298,0.9055363660525013,-1.3642018440152932,0.172504047996486,0.886691031134804
G6PC,1190.7672341048606,-1.220393478380797,0.8956404417328763,-1.3625930915084539,0.1730107873265977,0.886691031134804
PTP4A3,170.76613898800443,-1.3313416587542337,0.9772748362615333,-1.3623001527872625,0.17310317944679554,0.886691031134804
LBR,587.8079244775018,-1.0283437311820918,0.7561895012233432,-1.3599021535190117,0.17386088943227151,0.886691031134804
DDIT4,101.75608054769364,-1.4749546315783173,1.0847556881854867,-1.3597113595647803,0.17392128196778966,0.886691031134804
TNFRSF1B,232.4159442569778,-1.2924685380786518,0.9505837130796061,-1.3596577768952527,0.1739382454558137,0.886691031134804
PRKCA,255.25666352096832,-1.039186541001061,0.7651244277120259,-1.358192868196054,0.17440249299754362,0.886691031134804
CYP1B1,142.9714258554753,-1.343124839809533,0.9904098094956193,-1.3561303885848415,0.17505768556364343,0.886691031134804
TM9SF4,311.5383085764869,-1.3090599066318973,0.9655392936195706,-1.3557810803582648,0.17516883275574424,0.886691031134804
SLC9A3R1,399.8854669871019,-1.2441399702943585,0.9181492916571582,-1.3550519306602342,0.17540101225407523,0.886691031134804
NAT2,9.560298850032733,2.1486333389781116,1.5863845871515143,1.3544214665096825,0.17560195282453195,0.886691031134804
ATAD2,966.3125743482444,-1.2817884085408622,0.94745850606507,-1.352870231609732,0.1760970909627908,0.886691031134804
SH3BP2,461.1087017276623,-0.9699580263878868,0.7174417297241266,-1.3519676737522066,0.17638565671192352,0.886691031134804
RPL36A,8.685323843384484,1.8150387647119295,1.3456997958117471,1.3487694434976634,0.1774110323151381,0.886691031134804
SVIL,477.8592685741355,-1.0791264997531704,0.8000894504649507,-1.348757315980188,0.1774149289150765,0.886691031134804
ACADM,402.2188091776477,-1.2925017171453643,0.9601333008780978,-1.346169032949171,0.1782480095051211,0.886691031134804
LRRC59,226.0865483631627,-1.1357948824476596,0.845902552282683,-1.342701803396499,0.17936855053412437,0.886691031134804
ACO1,497.2911560993139,-1.3194934285630122,0.9837985211835104,-1.3412232282842431,0.17984798689433157,0.886691031134804
FOSL2,308.89755348344613,-1.1236857849278041,0.8383047709161145,-1.3404263269309802,0.1801067813204289,0.886691031134804
IARS,380.1486250471771,-1.2169258074639273,0.9079549587054111,-1.3402931453770084,0.1801500591204359,0.886691031134804
BACE2,129.0120582155949,-1.2248127410972771,0.9139592583525803,-1.3401174394852273,0.18020716716905416,0.886691031134804
SLC25A13,810.5760036637248,-1.0863683016710464,0.8118684099540532,-1.3381088466448992,0.18086095733459473,0.886691031134804
ALDH5A1,343.01551038651377,-1.0814552434402602,0.8086760663376491,-1.3373157540546239,0.18111959071599992,0.886691031134804
TOB1,318.6330902334428,-1.3544201043308102,1.0134639078528014,-1.3364265800055808,0.1814098833252571,0.886691031134804
JARID2,278.9754956489175,-1.3275852931111423,0.9958643830645368,-1.3330984777523753,0.18249948887679823,0.886691031134804
FAM169A,119.649171674726,-1.777887256389566,1.3338528330215529,-1.3328961129558423,0.18256589835206372,0.886691031134804
ITGB2,353.64296783532734,-1.219369343043184,0.916075089132668,-1.3310801237894947,0.183162648297312,0.886691031134804
SOD2,673.1226355066426,-0.9506592491412647,0.7143138503074924,-1.330870525234856,0.18323161715384784,0.886691031134804
RPLP0,1147.3221938311628,-1.1878983126465315,0.8935715702988388,-1.329382393230416,0.18372184361192279,0.886691031134804
MSH6,436.85966494794883,-1.2138268583569356,0.9143923629281523,-1.327468281198135,0.18435382562232083,0.886691031134804
VCPIP1,210.31467795912116,-1.216484576117748,0.9173687067608847,-1.3260585053233445,0.1848203191640786,0.886691031134804
ASAH1,372.26287445750165,-1.246242052763272,0.9399425278541305,-1.3258704823245067,0.18488260175944338,0.886691031134804
